transaction_id,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,month_year,risk_level,hour,time_segment,last_15_mins,last_15_mins_non_fraud
T3866884,ACC630813,ACC731565,146.68,payment,entertainment,Toronto,pos,0,0.36,16,0.29,ACH,17.205.242.12,D3016468,2023-01,High risk,23,Night,2.0,138.0
T561696,ACC441573,ACC580560,4.47,payment,entertainment,New York,web,0,-0.38,15,0.12,UPI,142.168.19.231,D1346837,2023-01,High risk,23,Night,2.0,137.0
T3295358,ACC652652,ACC669775,878.24,deposit,restaurant,Berlin,pos,0,-2.29,18,0.76,ACH,134.206.133.93,D2165698,2023-01,High risk,23,Night,2.0,138.0
T4857882,ACC170770,ACC929449,923.55,deposit,online,London,pos,0,0.62,11,0.46,card,150.209.186.140,D4145255,2023-01,Medium risk,23,Night,2.0,139.0
T4008445,ACC435649,ACC830718,49.87,payment,entertainment,Dubai,atm,0,-0.73,15,0.85,card,0.80.144.193,D1293999,2023-01,High risk,23,Night,2.0,139.0
T2589266,ACC820255,ACC315549,1045.28,deposit,grocery,New York,mobile,0,-0.32,4,0.92,UPI,200.201.136.246,D2024184,2023-01,Low risk,23,Night,2.0,140.0
T4776207,ACC660012,ACC916034,2161.0,deposit,online,Dubai,atm,0,-0.58,18,0.08,wire_transfer,241.23.20.86,D8679960,2023-01,High risk,23,Night,2.0,141.0
T4885206,ACC156138,ACC218696,138.01,payment,restaurant,Berlin,mobile,0,0.12,14,0.63,card,105.233.111.248,D8736198,2023-01,Medium risk,23,Night,2.0,142.0
T4349270,ACC677308,ACC406004,66.4,payment,utilities,Berlin,web,1,1.0,6,0.84,ACH,231.83.243.116,D7980531,2023-01,Low risk,23,Night,3.0,141.0
T857241,ACC598465,ACC838017,565.56,withdrawal,online,Toronto,atm,0,1.44,4,0.97,wire_transfer,251.162.54.40,D4166572,2023-01,Low risk,23,Night,3.0,142.0
T4590881,ACC374100,ACC799022,237.55,payment,retail,London,mobile,0,-1.73,7,0.21,wire_transfer,247.76.15.39,D3989806,2023-01,Low risk,23,Night,3.0,143.0
T947382,ACC903395,ACC934453,913.44,deposit,travel,Sydney,pos,0,0.1,9,0.88,ACH,12.100.141.115,D6753624,2023-01,Medium risk,23,Night,3.0,144.0
T2483195,ACC244165,ACC473649,17.97,transfer,travel,Tokyo,mobile,0,-1.14,1,0.43,wire_transfer,194.58.198.33,D1331275,2023-01,Low risk,23,Night,3.0,142.0
T2208505,ACC285544,ACC812172,35.3,transfer,entertainment,Sydney,atm,0,-0.14,6,0.15,wire_transfer,153.30.24.100,D5923062,2023-01,Low risk,23,Night,3.0,143.0
T1835269,ACC849392,ACC366361,948.33,deposit,utilities,Berlin,web,0,1.99,8,0.61,ACH,198.96.6.187,D9846950,2023-01,Medium risk,23,Night,3.0,143.0
T2117202,ACC736627,ACC227514,15.46,transfer,utilities,London,atm,0,-2.3,16,0.31,card,201.114.141.204,D7525467,2023-01,High risk,23,Night,3.0,142.0
T4188332,ACC574632,ACC161744,27.13,payment,entertainment,Dubai,mobile,0,0.5,1,0.64,ACH,102.125.205.20,D6838375,2023-01,Low risk,23,Night,3.0,143.0
T2615423,ACC120034,ACC648688,177.04,payment,travel,Singapore,mobile,0,-0.62,16,0.3,wire_transfer,57.213.56.187,D6032833,2023-01,High risk,23,Night,3.0,143.0
T1403839,ACC297750,ACC630420,98.48,withdrawal,travel,Berlin,pos,0,0.93,7,0.28,UPI,236.135.15.135,D6604432,2023-01,Low risk,23,Night,3.0,140.0
T1165022,ACC263467,ACC559695,498.02,withdrawal,grocery,New York,web,0,0.33,9,0.5,UPI,231.68.27.2,D1829949,2023-01,Medium risk,23,Night,3.0,141.0
T4201312,ACC965787,ACC981780,20.76,transfer,entertainment,Sydney,atm,0,-0.16,15,0.77,card,115.207.168.116,D1316687,2023-01,High risk,23,Night,3.0,142.0
T4249591,ACC722114,ACC156363,1265.41,deposit,retail,Dubai,web,0,0.98,7,0.5,ACH,17.196.77.236,D9108342,2023-01,Low risk,23,Night,2.0,141.0
T3865133,ACC453637,ACC617842,1272.6,deposit,travel,Berlin,pos,0,-0.4,6,0.94,wire_transfer,226.245.235.115,D3641543,2023-01,Low risk,23,Night,2.0,142.0
T3463127,ACC125808,ACC743790,177.34,payment,restaurant,New York,atm,0,1.19,19,0.43,UPI,118.221.157.12,D2054657,2023-01,High risk,23,Night,2.0,143.0
T2619905,ACC441136,ACC116540,12.68,transfer,retail,New York,atm,0,-0.37,6,0.34,wire_transfer,170.36.72.223,D9204742,2023-01,Low risk,23,Night,2.0,144.0
T4835496,ACC460597,ACC581966,192.77,withdrawal,grocery,Toronto,web,0,0.8,20,0.05,UPI,65.226.93.43,D4543693,2023-01,High risk,23,Night,2.0,144.0
T1229748,ACC853046,ACC239188,36.29,transfer,utilities,Singapore,pos,0,-0.13,14,0.98,card,81.27.25.237,D5652671,2023-01,Medium risk,23,Night,2.0,144.0
T461332,ACC566469,ACC474507,3.5,transfer,restaurant,Tokyo,atm,0,0.99,5,0.83,ACH,247.151.2.105,D5986932,2023-01,Low risk,23,Night,2.0,143.0
T2767948,ACC688618,ACC436890,1146.65,deposit,grocery,Tokyo,atm,0,1.88,4,0.83,ACH,226.216.121.9,D1920089,2023-01,Low risk,23,Night,2.0,142.0
T1488194,ACC531073,ACC159918,1500.5,deposit,travel,Tokyo,web,1,-0.07,16,0.11,UPI,98.122.39.196,D1673951,2023-01,High risk,23,Night,3.0,141.0
T3539563,ACC383907,ACC142685,68.3,payment,other,New York,atm,0,0.43,18,0.38,ACH,80.170.177.42,D3856469,2023-01,High risk,23,Night,3.0,142.0
T2299199,ACC756942,ACC272233,479.93,withdrawal,online,Dubai,web,0,0.44,15,0.16,wire_transfer,188.146.229.156,D9326661,2023-01,High risk,23,Night,3.0,142.0
T2822516,ACC860171,ACC296730,324.22,withdrawal,online,London,pos,0,-0.07,9,0.6,ACH,26.131.202.33,D1573167,2023-01,Medium risk,23,Night,3.0,143.0
T2632116,ACC829012,ACC855415,54.24,payment,retail,Berlin,atm,0,-0.8,4,0.39,wire_transfer,35.81.140.67,D7763440,2023-01,Low risk,23,Night,3.0,143.0
T3138201,ACC381079,ACC272132,52.26,deposit,utilities,Singapore,web,0,-0.44,14,0.6,card,209.31.97.243,D6917342,2023-01,Medium risk,23,Night,3.0,143.0
T4490305,ACC170513,ACC987496,184.61,withdrawal,entertainment,Singapore,atm,0,-1.21,14,0.81,card,222.19.229.114,D9709256,2023-01,Medium risk,23,Night,3.0,143.0
T1434781,ACC965701,ACC412244,1244.38,deposit,grocery,Sydney,atm,0,-2.33,7,0.05,ACH,11.197.88.138,D9849953,2023-01,Low risk,23,Night,3.0,144.0
T3085972,ACC575381,ACC790129,192.1,withdrawal,travel,Sydney,mobile,0,1.51,15,0.19,wire_transfer,17.131.157.43,D1160325,2023-01,High risk,23,Night,3.0,145.0
T3464476,ACC968891,ACC209685,25.65,transfer,grocery,New York,pos,0,1.14,15,0.54,card,229.54.135.40,D2754603,2023-01,High risk,23,Night,3.0,142.0
T1772527,ACC535840,ACC130847,77.11,payment,utilities,New York,mobile,0,-2.11,19,0.64,card,0.2.73.87,D8873526,2023-01,High risk,23,Night,3.0,142.0
T3955355,ACC178259,ACC822528,5.08,payment,travel,Dubai,atm,0,-0.11,6,0.31,UPI,209.164.213.197,D8818327,2023-01,Low risk,23,Night,3.0,142.0
T717304,ACC799332,ACC308702,0.01,deposit,restaurant,Dubai,web,0,0.38,14,0.26,UPI,120.204.155.47,D7146090,2023-01,Medium risk,23,Night,3.0,143.0
T1843817,ACC941649,ACC552245,205.1,withdrawal,utilities,Tokyo,pos,0,-0.4,16,0.33,UPI,133.255.151.105,D3320987,2023-01,High risk,23,Night,3.0,144.0
T4177245,ACC137330,ACC960838,3.23,transfer,grocery,Berlin,atm,0,-1.1,2,0.33,card,81.183.188.36,D2438771,2023-01,Low risk,23,Night,3.0,145.0
T3639000,ACC575262,ACC838496,4.74,transfer,utilities,Singapore,pos,0,0.71,9,0.55,wire_transfer,0.197.134.73,D5771668,2023-01,Medium risk,23,Night,3.0,145.0
T489325,ACC453399,ACC946043,1136.52,deposit,travel,Singapore,atm,0,-2.35,6,0.41,ACH,77.103.3.63,D8136421,2023-01,Low risk,23,Night,3.0,146.0
T368327,ACC401530,ACC793142,689.91,withdrawal,utilities,Singapore,pos,0,0.86,13,0.06,wire_transfer,12.104.162.120,D2043003,2023-01,Medium risk,23,Night,3.0,147.0
T4929871,ACC188686,ACC139368,16.72,transfer,retail,Berlin,mobile,0,1.47,1,0.86,wire_transfer,79.98.131.68,D2001964,2023-01,Low risk,23,Night,3.0,148.0
T2742493,ACC981446,ACC962846,112.16,payment,utilities,Berlin,web,0,-0.18,18,0.25,card,188.190.152.26,D6516866,2023-01,High risk,23,Night,3.0,149.0
T1871349,ACC523094,ACC902359,95.2,payment,travel,Dubai,web,0,-0.41,20,0.22,UPI,172.107.29.168,D3157102,2023-01,High risk,23,Night,3.0,147.0
T998047,ACC222422,ACC128377,56.93,transfer,utilities,Singapore,atm,0,0.59,12,0.67,card,118.184.21.66,D2374331,2023-01,Medium risk,23,Night,3.0,148.0
T1628202,ACC633408,ACC736647,18.09,transfer,retail,Berlin,web,0,-0.01,15,0.1,wire_transfer,157.172.17.244,D2909503,2023-01,High risk,23,Night,3.0,146.0
T3349687,ACC732842,ACC887337,997.92,deposit,entertainment,Singapore,mobile,0,-0.54,8,0.34,card,101.47.123.38,D4762082,2023-01,Medium risk,23,Night,3.0,147.0
T4207004,ACC232830,ACC409113,1279.51,deposit,other,New York,mobile,0,-0.4,11,0.51,wire_transfer,205.77.255.234,D2125844,2023-01,Medium risk,23,Night,3.0,148.0
T3980421,ACC933080,ACC629526,65.03,transfer,travel,London,mobile,0,-0.62,14,0.75,card,143.183.43.4,D3419066,2023-01,Medium risk,23,Night,3.0,148.0
T903915,ACC514073,ACC554223,66.5,payment,restaurant,Berlin,mobile,0,1.62,9,0.59,wire_transfer,8.106.2.149,D1638083,2023-01,Medium risk,23,Night,3.0,149.0
T657350,ACC366022,ACC499873,40.54,transfer,other,Dubai,pos,0,-3.03,8,0.45,UPI,214.18.120.54,D2751667,2023-01,Medium risk,23,Night,3.0,150.0
T1598025,ACC826059,ACC660592,852.97,deposit,other,Toronto,atm,0,0.86,19,0.82,ACH,210.22.33.24,D6250477,2023-01,High risk,23,Night,3.0,151.0
T3353779,ACC418165,ACC127669,982.37,deposit,online,New York,pos,0,0.79,19,0.8,wire_transfer,134.53.207.104,D9631458,2023-01,High risk,23,Night,3.0,152.0
T1665502,ACC430406,ACC431288,1165.69,deposit,entertainment,London,pos,0,0.97,7,0.25,wire_transfer,162.205.91.124,D5145491,2023-01,Low risk,23,Night,3.0,152.0
T1207504,ACC695670,ACC220200,9.86,transfer,other,Singapore,atm,0,-1.32,5,0.86,ACH,120.134.133.123,D2619129,2023-01,Low risk,23,Night,3.0,153.0
T1780862,ACC951399,ACC143225,36.11,transfer,entertainment,London,mobile,0,1.11,3,0.8,wire_transfer,117.38.244.34,D1290559,2023-01,Low risk,23,Night,3.0,154.0
T1994441,ACC794862,ACC427249,0.01,withdrawal,utilities,Tokyo,atm,0,-0.79,18,0.94,ACH,186.104.159.80,D5323992,2023-01,High risk,23,Night,3.0,155.0
T5046751,ACC186907,ACC955092,191.13,withdrawal,travel,Tokyo,mobile,0,0.12,1,0.23,wire_transfer,159.132.70.25,D7629402,2023-01,Low risk,23,Night,3.0,151.0
T2035587,ACC133852,ACC256394,12.22,payment,utilities,New York,mobile,0,0.61,18,0.34,card,249.217.90.206,D9288830,2023-01,High risk,23,Night,3.0,152.0
T4807442,ACC251488,ACC327871,99.65,payment,online,Toronto,mobile,0,-0.25,14,0.99,wire_transfer,179.73.213.240,D5139736,2023-01,Medium risk,23,Night,3.0,153.0
T4272288,ACC662478,ACC385108,25.68,payment,retail,Toronto,web,0,-0.99,4,0.6,ACH,184.54.4.171,D3764920,2023-01,Low risk,23,Night,3.0,151.0
T183316,ACC361914,ACC470620,1369.94,deposit,other,Berlin,mobile,0,-0.05,8,0.26,ACH,29.82.97.10,D2009589,2023-01,Medium risk,23,Night,3.0,152.0
T4589068,ACC988114,ACC123976,134.17,payment,utilities,Singapore,mobile,0,-0.79,19,0.9,ACH,172.104.251.201,D6084820,2023-01,High risk,23,Night,3.0,153.0
T556780,ACC365380,ACC472873,466.39,withdrawal,online,Singapore,web,0,1.8,4,0.59,wire_transfer,13.135.180.100,D4319800,2023-01,Low risk,23,Night,3.0,153.0
T1178258,ACC886615,ACC505912,47.11,transfer,restaurant,Sydney,atm,0,0.39,11,0.45,ACH,34.65.48.70,D2452513,2023-01,Medium risk,23,Night,3.0,153.0
T246221,ACC565743,ACC884466,328.43,payment,retail,Dubai,mobile,0,0.07,12,0.98,card,129.141.75.215,D9967579,2023-01,Medium risk,23,Night,3.0,153.0
T4799138,ACC796233,ACC323928,1336.99,deposit,restaurant,London,pos,0,-0.4,8,0.43,card,121.212.101.116,D3724013,2023-01,Medium risk,23,Night,3.0,154.0
T2643745,ACC972376,ACC749114,64.74,payment,other,Toronto,mobile,0,-1.16,9,0.23,card,52.230.28.172,D1476214,2023-01,Medium risk,23,Night,3.0,155.0
T2515543,ACC239967,ACC868638,815.53,deposit,utilities,Tokyo,pos,0,-0.26,19,0.77,ACH,185.165.49.94,D8184877,2023-01,High risk,23,Night,3.0,156.0
T1988643,ACC740162,ACC943113,798.63,deposit,utilities,Sydney,web,0,-0.08,7,0.83,card,47.160.139.191,D4313809,2023-01,Low risk,23,Night,3.0,157.0
T1965694,ACC863384,ACC156684,57.57,transfer,grocery,Dubai,mobile,0,1.11,9,0.62,ACH,218.151.224.144,D8998568,2023-01,Medium risk,23,Night,3.0,157.0
T3969132,ACC445370,ACC657658,1170.74,deposit,travel,Toronto,pos,0,-0.72,9,0.98,wire_transfer,242.57.149.200,D1141648,2023-01,Medium risk,23,Night,3.0,158.0
T3623487,ACC332345,ACC898998,603.72,deposit,online,Berlin,web,0,1.13,9,0.01,ACH,4.59.180.137,D3596856,2023-01,Medium risk,23,Night,3.0,158.0
T2410831,ACC104416,ACC882806,1113.3,deposit,travel,London,mobile,0,0.66,3,0.85,ACH,78.110.153.166,D7057070,2023-01,Low risk,23,Night,3.0,156.0
T3426302,ACC294917,ACC523078,586.64,withdrawal,grocery,Sydney,mobile,0,-1.4,14,0.01,card,170.115.148.247,D5821283,2023-01,Medium risk,23,Night,3.0,157.0
T1383843,ACC709928,ACC807067,1807.61,deposit,travel,Berlin,web,0,0.01,8,0.75,UPI,252.94.174.52,D6974800,2023-01,Medium risk,23,Night,3.0,158.0
T1204620,ACC256663,ACC361613,209.81,payment,travel,Singapore,pos,0,-1.48,17,0.65,UPI,89.96.15.158,D5347893,2023-01,High risk,23,Night,3.0,158.0
T1862367,ACC777995,ACC924273,24.78,payment,utilities,Tokyo,web,1,-0.63,4,0.22,ACH,113.201.24.10,D7180069,2023-01,Low risk,23,Night,4.0,158.0
T4914101,ACC501378,ACC202243,43.67,transfer,travel,Sydney,atm,0,-0.4,19,0.04,wire_transfer,145.208.116.24,D1662265,2023-01,High risk,23,Night,4.0,158.0
T3467948,ACC999258,ACC769807,78.4,payment,entertainment,Singapore,web,0,-0.42,17,0.32,ACH,224.207.249.100,D2497062,2023-01,High risk,23,Night,4.0,158.0
T3448360,ACC641792,ACC325715,317.15,withdrawal,online,Berlin,atm,0,1.29,20,0.37,UPI,210.142.50.245,D1167270,2023-01,High risk,23,Night,4.0,158.0
T3726460,ACC485655,ACC109193,851.27,deposit,retail,Toronto,web,0,-0.13,17,0.3,ACH,32.55.24.175,D6792901,2023-01,High risk,23,Night,4.0,158.0
T2620635,ACC613458,ACC572482,69.12,payment,retail,Dubai,atm,0,-0.21,6,0.35,card,238.191.220.188,D4186742,2023-01,Low risk,23,Night,4.0,159.0
T1535790,ACC622677,ACC898924,265.49,withdrawal,grocery,Toronto,atm,0,-0.14,2,0.21,UPI,232.64.42.147,D9744131,2023-01,Low risk,23,Night,3.0,160.0
T1299583,ACC531352,ACC300806,1692.34,deposit,entertainment,Sydney,atm,0,0.26,18,0.41,ACH,214.202.204.235,D2678957,2023-01,High risk,23,Night,3.0,155.0
T2576695,ACC907395,ACC929703,1377.02,deposit,utilities,Tokyo,atm,0,1.03,14,0.56,ACH,27.210.198.167,D8543387,2023-01,Medium risk,23,Night,3.0,155.0
T151494,ACC166211,ACC579445,348.79,withdrawal,travel,Berlin,atm,0,-1.0,13,0.97,UPI,151.38.12.229,D3779842,2023-01,Medium risk,23,Night,3.0,156.0
T2080977,ACC327705,ACC162629,41.87,payment,online,Singapore,pos,0,-1.05,4,0.69,ACH,1.180.116.140,D3713127,2023-01,Low risk,23,Night,3.0,156.0
T5085956,ACC182272,ACC322312,27.92,payment,restaurant,Sydney,web,0,1.47,8,0.1,wire_transfer,219.74.101.81,D7638222,2023-01,Medium risk,23,Night,3.0,152.0
T2489560,ACC821947,ACC162081,149.82,payment,other,London,atm,0,1.14,8,0.69,card,52.201.88.165,D5958314,2023-01,Medium risk,23,Night,3.0,153.0
T115528,ACC887038,ACC567545,20.14,payment,grocery,Sydney,atm,0,-1.99,3,0.67,card,66.129.216.52,D7670551,2023-01,Low risk,23,Night,3.0,152.0
T4958600,ACC925124,ACC465514,132.02,withdrawal,other,Dubai,mobile,0,-0.98,20,0.87,ACH,132.198.185.17,D5880535,2023-01,High risk,23,Night,3.0,153.0
T4568708,ACC683827,ACC516577,606.51,deposit,restaurant,Sydney,mobile,0,-0.53,18,0.54,wire_transfer,16.223.120.67,D2799653,2023-01,High risk,23,Night,3.0,153.0
T3614295,ACC586147,ACC910868,1374.16,deposit,online,London,atm,0,1.23,15,0.35,wire_transfer,81.93.61.151,D7275640,2023-01,High risk,23,Night,3.0,153.0
T4982946,ACC829706,ACC933220,42.42,payment,restaurant,London,atm,0,0.83,17,0.43,wire_transfer,191.187.3.146,D9534505,2023-01,High risk,23,Night,3.0,152.0
T214322,ACC145280,ACC649449,116.6,payment,travel,Berlin,mobile,0,0.68,11,0.73,ACH,245.43.36.37,D8357435,2023-01,Medium risk,23,Night,3.0,149.0
T2547396,ACC748974,ACC882680,1161.73,deposit,restaurant,Dubai,mobile,0,-1.27,2,0.88,wire_transfer,133.87.248.70,D7463069,2023-01,Low risk,23,Night,3.0,145.0
T2821155,ACC708722,ACC881804,0.01,withdrawal,restaurant,New York,web,0,0.35,2,0.48,ACH,2.116.94.34,D5585347,2023-01,Low risk,23,Night,3.0,145.0
T2057730,ACC819050,ACC911416,238.71,withdrawal,online,Sydney,mobile,0,0.47,10,0.97,ACH,176.249.145.77,D1579085,2023-01,Medium risk,23,Night,3.0,145.0
T512119,ACC560390,ACC141316,7.3,transfer,retail,Berlin,mobile,0,-0.65,9,0.02,ACH,107.48.170.217,D4972483,2023-01,Medium risk,23,Night,3.0,142.0
T2055322,ACC365170,ACC851511,10.18,transfer,restaurant,London,atm,0,0.19,3,0.44,UPI,241.10.22.239,D8104881,2023-01,Low risk,23,Night,3.0,141.0
T631074,ACC325732,ACC853020,4.98,transfer,retail,Toronto,web,0,0.14,8,0.33,card,136.23.110.143,D4435612,2023-01,Medium risk,23,Night,3.0,141.0
T2985073,ACC575174,ACC239254,58.48,payment,grocery,Toronto,mobile,0,-0.51,3,0.46,ACH,123.79.100.140,D1393701,2023-01,Low risk,23,Night,3.0,139.0
T571029,ACC416079,ACC525928,14.78,transfer,grocery,Sydney,mobile,0,-0.77,6,0.45,ACH,85.141.43.111,D8234034,2023-01,Low risk,23,Night,3.0,140.0
T2106657,ACC583370,ACC779982,71.3,transfer,travel,Singapore,mobile,0,-0.62,6,0.33,UPI,154.68.72.156,D7620045,2023-01,Low risk,23,Night,3.0,140.0
T2662954,ACC200593,ACC718838,21.15,transfer,grocery,London,web,0,-0.27,12,0.35,ACH,116.242.141.101,D1518513,2023-01,Medium risk,23,Night,3.0,137.0
T2174377,ACC560829,ACC105965,119.63,deposit,restaurant,Singapore,atm,0,0.13,8,0.31,wire_transfer,193.31.12.179,D8108889,2023-01,Medium risk,23,Night,3.0,137.0
T4370495,ACC982498,ACC733118,1644.45,deposit,restaurant,London,web,0,1.62,12,0.05,ACH,248.61.128.213,D5557961,2023-01,Medium risk,23,Night,3.0,138.0
T716385,ACC939736,ACC621396,614.03,withdrawal,entertainment,Toronto,pos,0,0.9,12,0.51,card,186.187.247.229,D1569703,2023-01,Medium risk,23,Night,3.0,137.0
T4521752,ACC910242,ACC352391,939.49,deposit,travel,Toronto,web,0,-0.94,18,0.36,card,11.127.123.229,D8641321,2023-01,High risk,23,Night,3.0,138.0
T1764041,ACC641592,ACC708561,1.77,payment,online,London,web,0,-1.0,8,0.37,wire_transfer,195.46.108.84,D2509604,2023-01,Medium risk,23,Night,3.0,137.0
T1788573,ACC572068,ACC399415,18.47,payment,restaurant,Sydney,web,0,-1.19,18,0.27,wire_transfer,200.39.64.215,D4459695,2023-01,High risk,23,Night,3.0,137.0
T4344366,ACC830524,ACC729154,22.0,transfer,travel,Dubai,pos,0,1.03,2,0.96,UPI,121.174.139.182,D1391636,2023-01,Low risk,23,Night,3.0,137.0
T339626,ACC514609,ACC453186,804.71,deposit,travel,London,atm,0,0.79,14,0.27,ACH,117.182.189.57,D7827954,2023-01,Medium risk,23,Night,3.0,138.0
T3836801,ACC105991,ACC175723,57.11,payment,retail,London,pos,0,-0.74,16,0.59,card,49.15.236.49,D9760774,2023-01,High risk,23,Night,3.0,137.0
T1610003,ACC860101,ACC989581,1023.21,deposit,online,New York,pos,0,-1.14,9,0.41,UPI,184.76.92.21,D5790169,2023-01,Medium risk,23,Night,3.0,138.0
T4932127,ACC318171,ACC718513,93.26,payment,online,Sydney,pos,0,-1.74,4,0.85,ACH,44.119.103.175,D5052727,2023-01,Low risk,23,Night,3.0,136.0
T548210,ACC106182,ACC226190,412.53,withdrawal,restaurant,Berlin,mobile,0,-1.32,12,0.69,wire_transfer,18.49.158.233,D5267137,2023-01,Medium risk,23,Night,3.0,137.0
T4027935,ACC953349,ACC715278,54.89,transfer,grocery,London,web,1,-0.66,6,0.54,ACH,153.134.227.140,D3818218,2023-01,Low risk,23,Night,4.0,137.0
T1412051,ACC614984,ACC430999,444.49,withdrawal,retail,London,atm,0,0.24,9,0.82,ACH,15.191.123.199,D2818093,2023-01,Medium risk,23,Night,4.0,137.0
T2706460,ACC569326,ACC810970,1065.92,deposit,restaurant,Dubai,web,0,0.92,14,0.14,wire_transfer,114.208.210.7,D9521684,2023-01,Medium risk,23,Night,4.0,137.0
T3556869,ACC868830,ACC164882,14.59,transfer,utilities,New York,mobile,0,-1.3,11,0.53,UPI,21.244.124.1,D9897999,2023-01,Medium risk,23,Night,4.0,137.0
T3714386,ACC407144,ACC431183,3.23,payment,retail,New York,web,0,-0.79,6,0.77,ACH,121.35.144.137,D1083567,2023-01,Low risk,23,Night,4.0,138.0
T1159546,ACC577295,ACC796807,30.91,payment,grocery,Sydney,atm,0,-2.17,16,0.89,UPI,28.97.153.177,D9313767,2023-01,High risk,23,Night,4.0,139.0
T3289827,ACC773906,ACC821846,296.6,withdrawal,other,Singapore,pos,0,-0.27,4,0.71,ACH,181.122.111.215,D1167631,2023-01,Low risk,23,Night,4.0,139.0
T3845194,ACC222363,ACC775875,122.19,payment,travel,Dubai,pos,0,-0.1,1,0.55,wire_transfer,160.175.66.18,D6514871,2023-01,Low risk,23,Night,4.0,137.0
T5030194,ACC910820,ACC535925,53.1,withdrawal,grocery,Singapore,mobile,0,0.7,17,0.88,wire_transfer,58.212.117.225,D3217276,2023-01,High risk,23,Night,4.0,138.0
T1504275,ACC261942,ACC854829,33.87,transfer,travel,Sydney,mobile,0,-0.15,8,0.84,card,220.7.174.39,D9025730,2023-01,Medium risk,23,Night,4.0,139.0
T2643050,ACC626331,ACC540587,143.6,payment,entertainment,Singapore,web,0,0.31,17,0.56,wire_transfer,144.158.232.48,D1363626,2023-01,High risk,23,Night,4.0,140.0
T1605120,ACC716138,ACC898664,22.35,transfer,grocery,Berlin,mobile,0,-0.53,6,0.83,UPI,228.62.138.111,D1661549,2023-01,Low risk,23,Night,4.0,140.0
T1012064,ACC116904,ACC829779,52.63,transfer,grocery,Berlin,pos,0,0.57,7,0.84,wire_transfer,3.235.174.21,D7410613,2023-01,Low risk,23,Night,4.0,140.0
T4935948,ACC847221,ACC316820,1132.83,deposit,utilities,Dubai,atm,0,-0.3,3,0.73,wire_transfer,203.151.2.218,D8837703,2023-01,Low risk,23,Night,4.0,141.0
T4881680,ACC330458,ACC930433,14.64,payment,restaurant,Tokyo,pos,0,0.03,2,0.73,wire_transfer,190.121.73.159,D1443006,2023-01,Low risk,23,Night,4.0,142.0
T2210648,ACC142630,ACC821816,42.98,transfer,retail,Toronto,web,0,-0.44,13,0.06,card,247.247.70.46,D8011065,2023-01,Medium risk,23,Night,4.0,143.0
T1690808,ACC631316,ACC493611,1220.39,deposit,other,Singapore,atm,0,-1.47,18,0.85,card,126.172.7.47,D4956276,2023-01,High risk,23,Night,4.0,141.0
T3453953,ACC321871,ACC995759,482.56,withdrawal,grocery,Sydney,atm,0,0.34,10,0.83,ACH,139.211.143.145,D4052394,2023-01,Medium risk,23,Night,4.0,140.0
T3760278,ACC567046,ACC242769,65.92,payment,online,New York,pos,0,1.2,2,0.67,wire_transfer,37.52.125.43,D7479920,2023-01,Low risk,23,Night,4.0,141.0
T4574801,ACC945536,ACC585942,3.55,payment,utilities,Tokyo,pos,0,-1.3,1,0.47,UPI,254.152.5.50,D3175407,2023-01,Low risk,23,Night,4.0,140.0
T4193905,ACC158054,ACC583582,1146.23,deposit,entertainment,Singapore,mobile,0,1.86,12,0.64,ACH,67.229.156.21,D1140477,2023-01,Medium risk,23,Night,4.0,140.0
T555292,ACC268712,ACC945003,840.13,deposit,online,London,atm,0,-0.14,17,0.7,ACH,33.90.33.185,D4342162,2023-01,High risk,23,Night,4.0,138.0
T3961641,ACC672751,ACC186043,277.13,withdrawal,travel,Singapore,mobile,0,-1.72,7,0.28,card,80.120.104.96,D5644389,2023-01,Low risk,23,Night,4.0,138.0
T3316899,ACC728009,ACC223499,25.46,transfer,grocery,Toronto,pos,0,1.03,12,0.56,card,116.108.194.80,D8614199,2023-01,Medium risk,23,Night,4.0,139.0
